"1","부안군 변산면","세븐일레븐 변산반도점세븐일레븐 변산반도점 주말오후 알바 급구","16:00~01:00","시급8,350","17분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월","주말","2019년 5월 10일(금) ~ 2019년 5월 18일(토)
D-DAY 4 ","전북 부안군 변산면 변산해변로 19-3<U+00A0>세븐일레븐 변산반도점<U+00A0>전북 부안군 변산면"
"1","전주시 전체","롯데리아 전주고사점##배달사원 및 매장사원 모집[투잡가능]##","00:00~24:00","시급8,350","40분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","6개월~1년 (기간협의가능)","월~일 (요일협의가능)","2019년 5월 13일(월) ~ 상시모집","전북 전주시 완산구 전주객사5길 22-3<U+00A0>롯데리아 전주고사점<U+00A0>전북 전주시 완산구 전체"
"1","전주시 우아동1","이마트24 전주아중중앙점이마트24 아중중앙점에서 주말야간 근무자 구합니다.","23:00~08:00","시급8,350","40분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","1명","3개월~6개월 (수습기간있음)","주말","2019년 5월 14일(화) ~ 상시모집","전북 전주시 덕진구 인교로 61<U+00A0>이마트24 전주아중중앙점<U+00A0>전북 전주시 덕진구 우아동1가"
"1","전주시 송천동1","하반기대규모채용/복지혜택多/높은급여[LG U+/5월입사] 고객센터 정규 상담사 채용/통근버스有/통신","09:00~18:00","연봉28,000,000","40분전","무관(신입+경력)","성별무관","연령무관 ","고등학교 졸업 이상","정규직","10명","1년이상","월~금","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 기린대로 213<U+00A0>(대우빌딩)<U+00A0>전북 전주시 덕진구 송천동1가"
"1","익산시 남중동","(주)르호봇 국제물류택배업. 힘빠지게 여러공고 보지마세요.","07:30~18:00","월급4,000,000","41분전","무관(신입+경력)","남자","24세(1996년생) ~ 60세(1960년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 파견직, 병역특례, 위촉직(프리랜서)","000명","1년이상 (기간협의가능)","월~토","2019년 5월 14일(화) ~ 상시모집","전북 익산시 고현로14길 49<U+00A0>11<U+00A0>전북 익산시 남중동"
"1","군산시 소룡동","GS25소룡상떼빌점평일오후.주말 오전 근무자 구합니다","16:00~22:00","시급8,350","42분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","1명","6개월~1년","주5일","2019년 5월 12일(일) ~ 상시모집","전북 군산시 해망로 447<U+00A0>(군산성원아파트)<U+00A0>전북 군산시 소룡동"
"1","익산시 영등동","익산영등 노스페이스익산영등 노스페이스 정직원  모집","10:00~21:00","월급1,800,000","44분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트, 정규직","00명 (100명 미만)","6개월~1년","주6일","2019년 5월 14일(화) ~ 상시모집","전북 익산시 영등동<U+00A0>857-5번지 노스페이스<U+00A0>전북 익산시 영등동"
"1","전주시 송천동2","돈 모아서 살거사자[월평균450] 가정의달, 나의 가족들을 위해 돈을 벌어야 할 ","08:00~18:00","월급4,500,000","44분전","무관(신입+경력)","성별무관","24세(1996년생) ~ 59세(1961년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 파견직","2명","1년이상","월~토","2019년 5월 13일(월) ~ 2019년 5월 19일(일)
D-DAY 5 ","전북 전주시 덕진구 붓내3길 29<U+00A0>(주공아파트)<U+00A0>전북 전주시 덕진구 송천동2가"
"1","군산시 수송동","(군산수송) [노스페이스]군산수송  노스페이스 정직원 모집","10:00~21:00","월급1,800,000","45분전","무관(신입+경력)","남자","20세(2000년생) ~ 42세(1978년생) 미성년자 불가","학력무관","정규직","0명 (10명 미만)","1년이상 (수습기간있음)","주6일 (요일협의가능)","2019년 5월 14일(화) ~ 상시모집","전북 군산시 수송동 808-4<U+00A0>노스페이스<U+00A0>전북 군산시 수송동"
"1","전주시 서신동","구호kuho 여성복 구호 매장 셋째직원을 구합니다","10:00~08:00","월급1,800,000","47분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 28세(1992년생) 미성년자 불가","학력무관","정규직","1명","1년이상","주6일","2019년 5월 12일(일) ~ 상시모집","전북 전주시 완산구 온고을로 2<U+00A0>(서신동)<U+00A0>전북 전주시 완산구 서신동"
"1","전주시 효자동3","웅진씽크빅 전주만성지국3~4일 효자동(서곡.효자동 일대) 방문교사 경력교사우대 모집","13:00~21:00","월급1,800,000","47분전","무관(신입+경력)","성별무관","연령무관 ","대학(2,3년)졸업 이상","위촉직(프리랜서)","2명","1년이상","월~금","2019년 5월 12일(일) ~ 상시모집","전북 전주시 완산구 세내로 546<U+00A0>신한빌딩 3층<U+00A0>전북 전주시 완산구 효자동3가"
